image_path,generated_text,ground_truths
13003.jpg,"a picture of a person wearing a brown coat and black pants walks through tall grass, with a long arm visible in the foreground","['Someone is outside, making her way through the grassy foliage on a slope before trotting out of sight.', 'Someone hikes up a hill. Tall grass and plants cover the ground. She wears a coat. The sun shines off the greenery.', 'Wearing a hooded jacket, she climbs an overgrown slope, the sunlight reflected on her long ringlets', 'Wearing her brown parka she walks up a hill. Tall grass and bushes surround her.', 'Outside, dressed in a warm jacket and jeans, Someone climbs up an overgrown hillside with the sun glinting on her long, springy hair.', 'She hikes up an overgrown grassy slope.', 'She climbs up the hillside, past trees and long grasses.', 'Outside, wearing a Parka with a fur-trimmed hood, she heads up a slope of tall grasses and scrubby bushes.', 'In a jacket and scarf, Someone steps up an embankment past tall grasses.']"
13003.jpg,"a picture of a person wearing a brown coat and black pants walks through tall grass, with a long arm visible in the foreground","['Someone is outside, making her way through the grassy foliage on a slope before trotting out of sight.', 'Someone hikes up a hill. Tall grass and plants cover the ground. She wears a coat. The sun shines off the greenery.', 'Wearing a hooded jacket, she climbs an overgrown slope, the sunlight reflected on her long ringlets', 'Wearing her brown parka she walks up a hill. Tall grass and bushes surround her.', 'Outside, dressed in a warm jacket and jeans, Someone climbs up an overgrown hillside with the sun glinting on her long, springy hair.', 'She hikes up an overgrown grassy slope.', 'She climbs up the hillside, past trees and long grasses.', 'Outside, wearing a Parka with a fur-trimmed hood, she heads up a slope of tall grasses and scrubby bushes.', 'In a jacket and scarf, Someone steps up an embankment past tall grasses.']"
13003.jpg,"a picture of a person wearing a brown coat and black pants walks through tall grass, with a long arm visible in the foreground","['Someone is outside, making her way through the grassy foliage on a slope before trotting out of sight.', 'Someone hikes up a hill. Tall grass and plants cover the ground. She wears a coat. The sun shines off the greenery.', 'Wearing a hooded jacket, she climbs an overgrown slope, the sunlight reflected on her long ringlets', 'Wearing her brown parka she walks up a hill. Tall grass and bushes surround her.', 'Outside, dressed in a warm jacket and jeans, Someone climbs up an overgrown hillside with the sun glinting on her long, springy hair.', 'She hikes up an overgrown grassy slope.', 'She climbs up the hillside, past trees and long grasses.', 'Outside, wearing a Parka with a fur-trimmed hood, she heads up a slope of tall grasses and scrubby bushes.', 'In a jacket and scarf, Someone steps up an embankment past tall grasses.']"
13003.jpg,"a picture of a person wearing a brown coat and black pants walks through tall grass, with a long arm visible in the foreground","['Someone is outside, making her way through the grassy foliage on a slope before trotting out of sight.', 'Someone hikes up a hill. Tall grass and plants cover the ground. She wears a coat. The sun shines off the greenery.', 'Wearing a hooded jacket, she climbs an overgrown slope, the sunlight reflected on her long ringlets', 'Wearing her brown parka she walks up a hill. Tall grass and bushes surround her.', 'Outside, dressed in a warm jacket and jeans, Someone climbs up an overgrown hillside with the sun glinting on her long, springy hair.', 'She hikes up an overgrown grassy slope.', 'She climbs up the hillside, past trees and long grasses.', 'Outside, wearing a Parka with a fur-trimmed hood, she heads up a slope of tall grasses and scrubby bushes.', 'In a jacket and scarf, Someone steps up an embankment past tall grasses.']"
13003.jpg,"a picture of a person wearing a brown coat and black pants walks through tall grass, with a long arm visible in the foreground","['Someone is outside, making her way through the grassy foliage on a slope before trotting out of sight.', 'Someone hikes up a hill. Tall grass and plants cover the ground. She wears a coat. The sun shines off the greenery.', 'Wearing a hooded jacket, she climbs an overgrown slope, the sunlight reflected on her long ringlets', 'Wearing her brown parka she walks up a hill. Tall grass and bushes surround her.', 'Outside, dressed in a warm jacket and jeans, Someone climbs up an overgrown hillside with the sun glinting on her long, springy hair.', 'She hikes up an overgrown grassy slope.', 'She climbs up the hillside, past trees and long grasses.', 'Outside, wearing a Parka with a fur-trimmed hood, she heads up a slope of tall grasses and scrubby bushes.', 'In a jacket and scarf, Someone steps up an embankment past tall grasses.']"
13266.jpg,"a picture of a couple enjoys a sunny day in a field surrounded by trees, with a clear blue sky overhead and a dark shadow cast on the ground","['Someone emerges on to a dry plateau under a cloudless sky where Someone and Someone stand.', 'She runs out onto a sun-bleached beach, where Someone and Someone are looking about them, in puzzlement.', 'At the top of the ridge is a clearing, where Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'She joins Someone and Someone on an arid patch of land bordered by parched vegetation.', 'She joins Someone and Someone on a sandy plateau atop the hill.', 'She arrives on a plateau on the hillside, near to Someone and Someone. The sun shines down brightly on the three small figures.', 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13266.jpg,"a picture of a couple enjoys a sunny day in a field surrounded by trees, with a clear blue sky overhead and a dark shadow cast on the ground","['Someone emerges on to a dry plateau under a cloudless sky where Someone and Someone stand.', 'She runs out onto a sun-bleached beach, where Someone and Someone are looking about them, in puzzlement.', 'At the top of the ridge is a clearing, where Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'She joins Someone and Someone on an arid patch of land bordered by parched vegetation.', 'She joins Someone and Someone on a sandy plateau atop the hill.', 'She arrives on a plateau on the hillside, near to Someone and Someone. The sun shines down brightly on the three small figures.', 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13266.jpg,"a picture of a couple enjoys a sunny day in a field surrounded by trees, with a clear blue sky overhead and a dark shadow cast on the ground","['Someone emerges on to a dry plateau under a cloudless sky where Someone and Someone stand.', 'She runs out onto a sun-bleached beach, where Someone and Someone are looking about them, in puzzlement.', 'At the top of the ridge is a clearing, where Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'She joins Someone and Someone on an arid patch of land bordered by parched vegetation.', 'She joins Someone and Someone on a sandy plateau atop the hill.', 'She arrives on a plateau on the hillside, near to Someone and Someone. The sun shines down brightly on the three small figures.', 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13266.jpg,"a picture of a couple enjoys a sunny day in a field surrounded by trees, with a clear blue sky overhead and a dark shadow cast on the ground","['Someone emerges on to a dry plateau under a cloudless sky where Someone and Someone stand.', 'She runs out onto a sun-bleached beach, where Someone and Someone are looking about them, in puzzlement.', 'At the top of the ridge is a clearing, where Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'She joins Someone and Someone on an arid patch of land bordered by parched vegetation.', 'She joins Someone and Someone on a sandy plateau atop the hill.', 'She arrives on a plateau on the hillside, near to Someone and Someone. The sun shines down brightly on the three small figures.', 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13266.jpg,"a picture of a couple enjoys a sunny day in a field surrounded by trees, with a clear blue sky overhead and a dark shadow cast on the ground","['Someone emerges on to a dry plateau under a cloudless sky where Someone and Someone stand.', 'She runs out onto a sun-bleached beach, where Someone and Someone are looking about them, in puzzlement.', 'At the top of the ridge is a clearing, where Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'She joins Someone and Someone on an arid patch of land bordered by parched vegetation.', 'She joins Someone and Someone on a sandy plateau atop the hill.', 'She arrives on a plateau on the hillside, near to Someone and Someone. The sun shines down brightly on the three small figures.', 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13266.jpg,"a picture of a couple enjoys a sunny day in a field surrounded by trees, with a clear blue sky overhead and a dark shadow cast on the ground","['Someone emerges on to a dry plateau under a cloudless sky where Someone and Someone stand.', 'She runs out onto a sun-bleached beach, where Someone and Someone are looking about them, in puzzlement.', 'At the top of the ridge is a clearing, where Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'She joins Someone and Someone on an arid patch of land bordered by parched vegetation.', 'She joins Someone and Someone on a sandy plateau atop the hill.', 'She arrives on a plateau on the hillside, near to Someone and Someone. The sun shines down brightly on the three small figures.', 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13266.jpg,"a picture of a couple enjoys a sunny day in a field surrounded by trees, with a clear blue sky overhead and a dark shadow cast on the ground","['Someone emerges on to a dry plateau under a cloudless sky where Someone and Someone stand.', 'She runs out onto a sun-bleached beach, where Someone and Someone are looking about them, in puzzlement.', 'At the top of the ridge is a clearing, where Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'She joins Someone and Someone on an arid patch of land bordered by parched vegetation.', 'She joins Someone and Someone on a sandy plateau atop the hill.', 'She arrives on a plateau on the hillside, near to Someone and Someone. The sun shines down brightly on the three small figures.', 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13497.jpg,"a picture of a group of people enjoy a sunny day in a field surrounded by trees, with a clear blue sky overhead one person wears black pants while another sings in unison","['Someone, Someone, and Someone gather together in a bright, sandy clearing. The three stand on the empty, sun-bleached ground, looking bewildered.', 'Someone, Someone and Someone stand in a sandy clearing at the edge of scrubland.', 'Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'Standing apart from each other they look around in confusion.', ""Someone, Someone and Someone are standing together. TheyÕre in a sunny, sandy clearing. They're all standing well apart."", 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13497.jpg,"a picture of a group of people enjoy a sunny day in a field surrounded by trees, with a clear blue sky overhead one person wears black pants while another sings in unison","['Someone, Someone, and Someone gather together in a bright, sandy clearing. The three stand on the empty, sun-bleached ground, looking bewildered.', 'Someone, Someone and Someone stand in a sandy clearing at the edge of scrubland.', 'Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'Standing apart from each other they look around in confusion.', ""Someone, Someone and Someone are standing together. TheyÕre in a sunny, sandy clearing. They're all standing well apart."", 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13497.jpg,"a picture of a group of people enjoy a sunny day in a field surrounded by trees, with a clear blue sky overhead one person wears black pants while another sings in unison","['Someone, Someone, and Someone gather together in a bright, sandy clearing. The three stand on the empty, sun-bleached ground, looking bewildered.', 'Someone, Someone and Someone stand in a sandy clearing at the edge of scrubland.', 'Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'Standing apart from each other they look around in confusion.', ""Someone, Someone and Someone are standing together. TheyÕre in a sunny, sandy clearing. They're all standing well apart."", 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13497.jpg,"a picture of a group of people enjoy a sunny day in a field surrounded by trees, with a clear blue sky overhead one person wears black pants while another sings in unison","['Someone, Someone, and Someone gather together in a bright, sandy clearing. The three stand on the empty, sun-bleached ground, looking bewildered.', 'Someone, Someone and Someone stand in a sandy clearing at the edge of scrubland.', 'Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'Standing apart from each other they look around in confusion.', ""Someone, Someone and Someone are standing together. TheyÕre in a sunny, sandy clearing. They're all standing well apart."", 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13497.jpg,"a picture of a group of people enjoy a sunny day in a field surrounded by trees, with a clear blue sky overhead one person wears black pants while another sings in unison","['Someone, Someone, and Someone gather together in a bright, sandy clearing. The three stand on the empty, sun-bleached ground, looking bewildered.', 'Someone, Someone and Someone stand in a sandy clearing at the edge of scrubland.', 'Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'Standing apart from each other they look around in confusion.', ""Someone, Someone and Someone are standing together. TheyÕre in a sunny, sandy clearing. They're all standing well apart."", 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13497.jpg,"a picture of a group of people enjoy a sunny day in a field surrounded by trees, with a clear blue sky overhead one person wears black pants while another sings in unison","['Someone, Someone, and Someone gather together in a bright, sandy clearing. The three stand on the empty, sun-bleached ground, looking bewildered.', 'Someone, Someone and Someone stand in a sandy clearing at the edge of scrubland.', 'Someone and Someone are standing on an expanse of sandy dirt. Someone joins them.', 'Standing apart from each other they look around in confusion.', ""Someone, Someone and Someone are standing together. TheyÕre in a sunny, sandy clearing. They're all standing well apart."", 'Someone, Someone, and Someone, all looking to the sky and around, meet on a stretch of sand.']"
13926.jpg,"a picture of a group of people, including a man in a black suit and pants, a woman with long hair, and a man in a white shirt, walk through a snowy field with","['They look around in confusion.', 'Under bright sunshine they all look up, puzzled.', 'Someone, Someone and Someone are standing on an expanse of sandy dirt. They all look mystified.', 'The three stand there, blinking in the sunshine, peering to see who is speaking.']"
13926.jpg,"a picture of a group of people, including a man in a black suit and pants, a woman with long hair, and a man in a white shirt, walk through a snowy field with","['They look around in confusion.', 'Under bright sunshine they all look up, puzzled.', 'Someone, Someone and Someone are standing on an expanse of sandy dirt. They all look mystified.', 'The three stand there, blinking in the sunshine, peering to see who is speaking.']"
13926.jpg,"a picture of a group of people, including a man in a black suit and pants, a woman with long hair, and a man in a white shirt, walk through a snowy field with","['They look around in confusion.', 'Under bright sunshine they all look up, puzzled.', 'Someone, Someone and Someone are standing on an expanse of sandy dirt. They all look mystified.', 'The three stand there, blinking in the sunshine, peering to see who is speaking.']"
13926.jpg,"a picture of a group of people, including a man in a black suit and pants, a woman with long hair, and a man in a white shirt, walk through a snowy field with","['They look around in confusion.', 'Under bright sunshine they all look up, puzzled.', 'Someone, Someone and Someone are standing on an expanse of sandy dirt. They all look mystified.', 'The three stand there, blinking in the sunshine, peering to see who is speaking.']"
16066.jpg,"a picture of a man with a gray beard and hair, a large nose, and blue and brown eyes wearing a gray shirt and black strap, with a closed mouth and a white ear visible",['Someone. The wind blows his wiry hair.']
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
18835.jpg,"a picture of a couple enjoys a sunny day on a hill, surrounded by trees and a clear blue sky","['The trio head off the plateau and towards the scrub.', 'The three walk together across the dusty ground, heading toward the leafy plants and gentle mountain.', 'All three walk off together.', 'They walk off together towards the scrubland.', 'She walks between him and Someone back to the overgrown ridge at the edge of the clearing.', 'They walk away from us towards the path through the trees.', 'They walk off merrily towards trees beneath a clear blue sky.', 'Their figures are tiny against the stretch of sand and foliage beyond.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19287.jpg,"a picture of a woman with long black hair wearing a black jacket stands in front of a white wall, holding a cell phone in her hand","[""A woman is on the phone while pegging out washing. Subtitles read: No, I couldn't. I have to finish, really."", ""A woman speaks on a cell. Subtitles: No, I couldn't. I have to finish, really."", 'A young black woman is on the phone as she sorts through her washing.', ""A woman talks on her phone as she hangs out washing. She says: 'No, I couldn't I have to finish, really'"", 'A woman with black dreadlocks hanging washing on a rooftop. She says into her phone, ""No, I couldn\'t. I have to finish, really.""', 'A woman talking on a mobile phone while hanging out washing. ""No, I couldn\'t I have to finish, reall""', ""A woman's on her phone and a subtitle reads, 'No, I couldn't. I have to finish, really.'"", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line. Subtitle : No I couldnÕt . I have to finish, really.', ""A woman hangs out washing as she talks on her mobile: No, I couldn't. I have to finish,really."", 'A woman on a phone, hanging laundry. No, I couldnÕt. I have to finish, really.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
19329.jpg,"a picture of a woman with black hair and a large nose smiles while holding a black bag in her hand, with an open mouth and a brown eye visible","['A woman is on the phone while pegging out washing.', 'A woman speaks on a cell.', 'A young black woman is on the phone as she sorts through her washing.', 'A woman talks on her phone as she hangs out washing. She frowns.', 'A woman with black dreadlocks hanging washing on a rooftop.', 'A woman talking on a mobile phone while hanging out washing is distracted by the shrill sound.', ""A woman's on her phone."", 'A young woman, her mobile phone pressed to her ear. She hangs washing on a line.', 'A woman hangs out washing as she talks on her mobile', 'A woman on a phone, hanging laundry.']"
